pollutant,per_capita_emissions,per_capita_gdp,gdp,year_first,year_last,main_data,include_1a2,include_bio,include_uk,include_aviation,balanced_panel,gaps_in_years,damage_est_source,scp,time_var_damages,ets_start_year,treatment_timing,ensure_common,unit_of_analysis,donor_countries,donor_sectors,treat_countries,treat_sectors,leave_one_out,country_to_leave_out,covariates,min_t0,inference,alpha,estimator,cv,r,em,criterion,n_problematic_units,y,d,samet0,n_t,n_t_post,index,n,ntr,nco,id_tr,id_co,n_removed,r_cv,sigma2,ic,pc,mspe,att_avg,att_low,att_high,att_p,att_avg_ci_low_high,eff,eff_mon,eff_y_mon,eff_per_tr,eff_per_tot,emissions_tr,emissions_tot,spec_id,date_time
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Slovenia,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Spain + Sweden + United Kingdom,0,5,0.00201045012156301,-3.5376644225260163,0.01019524665895499,0.00871373323274156,-10.646223965967016,-24.55262192612454,5.82338969715257,0.19217012955319213,"-10.65 [-24.55, 5.82]",-5057267.944138879,70.17277387380037,NA,-13.7,-2.7,36860990.47321985,184912408.4036781,78ff150e-7b13-4c0c-9df2-69b476301694,2023-11-15 13:10:43.62335
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uk_2023,10078.210872979202,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.0027226978647279937,-3.6570351073209393,0.01102620966621096,0.007742502785044869,-14.436719619552873,-26.240333816502957,-0.7441962759177634,0.03953348831219383,"-14.44 [-26.24, -0.74]",-4762360.778611783,47.99607618005497,NA,-12.9,-2.6,37045000.90465209,185625941.36959833,7fa1db03-f09d-4733-b1c5-ef87d46eda1c,2024-01-18 11:50:40.013673
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Poland,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00280567115705098,-3.589505655105257,0.01187921375773859,0.00780872687267774,-14.575772676695674,-25.330387162639024,-2.2721782463512974,0.02174746778653391,"-14.58 [-25.33, -2.27]",-5107139.669373494,70.86477543200154,NA,-15.8,-3,32261436.534441374,172314107.79323813,874562ad-763a-4151-9109-804fa1664ca8,2023-11-15 13:09:55.018181
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Estonia,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00243035330592471,-3.746092214563028,0.01029573699682424,0.00740697111240926,-13.789238595041464,-25.52977748185091,-0.1977551468794303,0.04698161434779502,"-13.79 [-25.53, -0.2]",-4489343.360474237,62.29246303659061,NA,-12.2,-2.4,36837622.11012209,184680353.55816832,8e148635-969d-4777-8694-ab7e5f1ba8a4,2023-11-15 13:07:59.804538
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Greece,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00269852282211055,-3.62844391676209,0.01142554762821222,0.00835991462050414,-14.090799042863322,-26.699859335200937,0.6872666567470986,0.06073892357522736,"-14.09 [-26.7, 0.69]",-4201677.847245838,58.30092309169565,NA,-12,-2.4,34881600.78107999,176621483.65087688,922b9a97-37e8-4ae1-88d2-3f83b7bff91c,2023-11-15 13:13:33.479617
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Luxembourg,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00276918861514533,-3.60259407856486,0.01172474664827935,0.00699298376034758,-15.57351701690568,-27.45831353524447,-1.7415864413659388,0.02874764532510765,"-15.57 [-27.46, -1.74]",-5165257.897347089,71.67120240296393,NA,-14.000000000000002,-2.8000000000000003,36973276.737359874,184958463.5631204,9312b738-5084-415e-b708-c2ac808f6759,2023-11-15 13:14:39.35731
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,exclude,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,5,0.00225574874466614,-3.450296790637887,0.01091180616700898,0.0082622778833321,-11.8400421115582,-24.35259083631024,2.7421594581513276,0.10661963865951528,"-11.84 [-24.35, 2.74]",-4298414.780118422,59.643208885269246,NA,-11.6,-2.5,37045000.90465209,174887433.67451409,a9522b42-50cc-4b23-89b0-7c02f91d738a,2023-11-29 09:53:11.248567
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2 + log_gdp_pc_constant + log_population,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,3,0.00386182778807736,-3.702397378527201,0.01259782788190423,0.00784073575443294,-10.550126829337614,-25.3856570507873,7.235143994952442,0.22820669492972123,"-10.55 [-25.39, 7.24]",-2777279.9300033343,38.53650600780116,NA,-7.5,-1.5,37045000.90465209,185625941.36959833,b4509911-2b3a-4209-aa1f-b74265c3d43c,2023-11-15 13:34:59.757306
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,none,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,5,0.00255284260357346,-3.408235474858058,0.01238458736488212,0.00775153897632462,-16.724952323699416,-25.23624465160702,-7.2447132547737265,8.775119894659511e-4,"-16.72 [-25.24, -7.24]",-4497305.3699222505,62.402940925986215,NA,-12.1,-2.4,37033033.512182094,185610049.891078,b90f6e88-2e13-454a-82ca-2c439977dd5b,2023-11-15 13:41:26.468203
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Ireland,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00280555971749154,-3.589545375288564,0.01187874192256135,0.00805232522722982,-13.171185362674532,-24.796170738481827,0.2507867665305197,0.05412810838569237,"-13.17 [-24.8, 0.25]",-4491572.0430665985,62.32338740945709,NA,-12.3,-2.5,36664076.46379777,183250484.67607185,baeb39e6-dbfd-44e7-82f5-23c907e8d366,2023-11-15 13:13:55.660041
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Netherlands,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00284016483955394,-3.577286344549747,0.01202526003501329,0.00807789239387249,-14.414511708765342,-26.687562604684157,-0.08686020692754148,0.04872760496002715,"-14.41 [-26.69, -0.09]",-4671782.071781162,64.82391491451722,NA,-12.9,-2.6,36152880.74829909,178384889.49155533,bb8c769d-38c3-4ac2-bad3-5ac37a888dee,2023-11-15 13:15:00.636997
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2 + log_population,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00272098174224355,-3.649081268863326,0.01101574887769416,0.00783137790945468,-14.41346593838987,-27.06023481639094,0.42608163379758146,0.05641108551711382,"-14.41 [-27.06, 0.43]",-4716979.269977746,65.4510544696705,NA,-12.7,-2.5,37045000.90465209,185625941.36959833,c609dd8d-a528-484d-930a-c5784d41a2c2,2023-11-15 13:36:15.653443
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Italy,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00285790157285264,-3.5710607973901354,0.0121003573769415,0.007784902371844,-13.39813187441512,-25.157127475555303,0.2083873837369188,0.05335888811579936,"-13.4 [-25.16, 0.21]",-3863130.998410704,53.603372609615995,NA,-11.2,-2.3,34475961.04062033,167864608.6744915,cd3fee44-e567-483f-b105-2a66f59de134,2023-11-15 13:14:17.43619
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Slovakia,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00267492130404762,-3.642439688418496,0.01132810265427632,0.00802919123808604,-11.711595579937228,-24.159556982762208,2.779493960351309,0.10818620706388948,"-11.71 [-24.16, 2.78]",-3699201.2042118898,51.32874359913932,NA,-10.1,-2,36604548.308879465,184305934.3423048,cee697ae-59c8-4585-adb9-6f280d6a1fc8,2023-11-15 13:10:19.494708
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2 + log_gdp_pc_constant,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00272796358462745,-3.646518627549837,0.01104401449271491,0.00773287795666314,-14.432251116123652,-26.914740686552484,0.18216693536341477,0.05270361655629818,"-14.43 [-26.91, 0.18]",-4758928.1719118105,66.03312187092119,NA,-12.8,-2.6,37045000.90465209,185625941.36959833,e2b9926d-b823-4359-9c8a-d93fbe9f3461,2023-11-15 13:37:39.652282
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Czechia,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00271609508898801,-3.6219532173783,0.01149994861919107,0.00837222304310427,-9.497408675634622,-23.363931095185094,6.878120883239691,0.2395784784699393,"-9.5 [-23.36, 6.88]",-2059676.046092916,28.579300727632628,NA,-5.800000000000001,-1.1,35507478.02038384,181747512.4364658,e5d32fb0-3acd-4a41-ac62-c7cf32f3b8cf,2023-11-15 13:07:38.650478
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Malta,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00281784351927381,-3.585176554201733,0.01193075154840884,0.00719933035607024,-13.311925976877204,-26.0310946304428,1.5943407610738092,0.0776345328836876,"-13.31 [-26.03, 1.59]",-4729975.262328982,65.63138203835032,NA,-12.8,-2.5,36994777.69468723,185505470.84125617,eb12060f-6518-451f-a077-c29aa4bf01f0,2023-11-15 13:09:31.134331
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00272269786472799,-3.6570351073209393,0.01102620966621096,0.00774250278504486,-14.436719619552871,-26.240333816502957,-0.7441962759177634,0.03953348831219383,"-14.44 [-26.24, -0.74]",-4762360.778611783,66.08075144807935,NA,-12.9,-2.6,37045000.90465209,185625941.36959833,f2464877-feb8-4e18-95ce-3291a557619c,2023-11-15 13:18:55.468774
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Belgium,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00286491560952635,-3.5686095430647713,0.01213005481341486,0.00781842312352161,-14.019697845602575,-26.245461629074708,0.23264360197952083,0.05357347254286537,"-14.02 [-26.25, 0.23]",-4502363.334311012,62.47312336346724,NA,-12.5,-2.5,36044148.55786253,181286343.9193688,f5709b4b-200b-4274-a81c-bc5e263ddfc1,2023-11-15 13:11:33.390544
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,carbon_pricing_dummy + log_gdp + log_gdp_2 + log_gdp_pc_constant + log_population + log_renew_elec,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,3,0.00373335002628389,-3.7190633304215,0.01216908081864526,0.00853410535979526,-14.164636683384934,-27.88974951262465,2.1728470765082664,0.08576769908982484,"-14.16 [-27.89, 2.17]",-4578849.7329528155,63.53442025649285,NA,-12.4,-2.5,37045000.90465209,185625941.36959833,f66a019c-aeac-4c45-8a76-b232fbf10dac,2023-11-15 13:31:10.246566
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,carbon_pricing_dummy + log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00276747038796021,-3.632140333078989,0.0112039556704588,0.00786994318731973,-13.455705157581264,-25.663856434077736,0.7573787188644321,0.06250314071131147,"-13.46 [-25.66, 0.76]",-4197387.162710901,58.24138714482479,NA,-11.3,-2.3,37045000.90465209,185625941.36959833,fee7f72b-07e7-4146-862c-8d5f28631fb5,2023-11-15 13:40:19.475232
